NAME,year,month,avg_pm25,max_pm25,std_pm25,days_above_35,obs_count,pm25_lag1,pm25_lag2,pm25_rolling3,days_above_lag1,month_sin,month_cos,next_month_pm25,label_next_month_pm25
Lake,2017,7,4.85,6.8,2.151743479135001,0,4,4.1,2.85,3.11,0.0,-0.4999999999999998,-0.8660254037844388,11.88,1
Lake,2017,8,11.88,21.6,6.380595583485919,0,5,4.85,4.1,3.9333333333333336,0.0,-0.8660254037844384,-0.5000000000000004,13.375,1
Lake,2017,9,13.375,40.7,18.521766474430382,1,4,11.88,4.85,6.9433333333333325,0.0,-1.0,-1.8369701987210297e-16,21.1,1
Lake,2017,10,21.1,85.3,36.230097984962725,1,5,13.375,11.88,10.034999999999998,1.0,-0.8660254037844386,0.5000000000000001,3.46,0
Lake,2017,11,3.46,5.0,1.2660963628413124,0,5,21.1,13.375,15.451666666666668,1.0,-0.5000000000000004,0.8660254037844384,3.6,0
Lake,2017,12,3.6,7.5,2.3334523779156067,0,5,3.46,21.1,12.644999999999998,0.0,-2.4492935982947064e-16,1.0,2.82,0
Lake,2018,1,2.82,5.2,1.3863621460498696,0,5,3.6,3.46,9.386666666666665,0.0,0.49999999999999994,0.8660254037844387,1.64,0
Lake,2018,2,1.64,2.7,0.7092249290598858,0,5,2.82,3.6,3.2933333333333317,0.0,0.8660254037844386,0.5000000000000001,1.62,0
Lake,2018,3,1.62,2.6,0.7463243262818116,0,5,1.64,2.82,2.6866666666666656,0.0,1.0,6.123233995736766e-17,4.279999999999999,0
Lake,2018,4,4.279999999999999,6.5,1.4359665734271114,0,5,1.62,1.64,2.0266666666666655,0.0,0.8660254037844387,-0.49999999999999983,2.74,0
Lake,2018,5,2.74,4.3,1.176010204037363,0,5,4.279999999999999,1.62,2.513333333333332,0.0,0.49999999999999994,-0.8660254037844387,3.78,0
Lake,2018,6,3.78,4.7,0.6610597552415364,0,5,2.74,4.279999999999999,2.879999999999999,0.0,1.2246467991473532e-16,-1.0,3.95,0
Lake,2018,7,3.95,5.8,1.885912687975418,0,4,3.78,2.74,3.5999999999999983,0.0,-0.4999999999999998,-0.8660254037844388,33.88,1
Lake,2018,8,33.88,71.8,23.18980379390908,1,5,3.95,3.78,3.489999999999999,0.0,-0.8660254037844384,-0.5000000000000004,4.96,0
Lake,2018,9,4.96,11.6,3.7400534755535246,0,5,33.88,3.95,13.87,1.0,-1.0,-1.8369701987210297e-16,3.88,0
Lake,2018,10,3.88,5.4,1.3773162309360911,0,5,4.96,33.88,14.263333333333334,0.0,-0.8660254037844386,0.5000000000000001,40.739999999999995,1
Lake,2018,11,40.739999999999995,157.9,67.45719383431245,2,5,3.88,4.96,14.24,0.0,-0.5000000000000004,0.8660254037844384,4.5200000000000005,0
Lake,2018,12,4.5200000000000005,9.1,2.9936599673309594,0,5,40.739999999999995,3.88,16.526666666666664,2.0,-2.4492935982947064e-16,1.0,3.06,0
Lake,2019,1,3.06,6.9,2.548136574047789,0,5,4.5200000000000005,40.739999999999995,16.38,0.0,0.49999999999999994,0.8660254037844387,1.42,0
Lake,2019,2,1.42,4.2,1.613071604114337,0,5,3.06,4.5200000000000005,16.106666666666662,0.0,0.8660254037844386,0.5000000000000001,2.62,0
Lake,2019,3,2.62,5.4,1.6361540269791228,0,5,1.42,3.06,2.999999999999998,0.0,1.0,6.123233995736766e-17,3.08,0
Lake,2019,4,3.08,7.9,2.748090245970827,0,5,2.62,1.42,2.366666666666664,0.0,0.8660254037844387,-0.49999999999999983,2.9,0
Lake,2019,5,2.9,5.2,1.447411482613013,0,5,3.08,2.62,2.373333333333331,0.0,0.49999999999999994,-0.8660254037844387,2.8,0
Lake,2019,6,2.8,4.2,1.564182427553342,0,4,2.9,3.08,2.866666666666664,0.0,1.2246467991473532e-16,-1.0,4.22,0
Lake,2019,7,4.22,5.6,0.9654014708917736,0,5,2.8,2.9,2.9266666666666645,0.0,-0.4999999999999998,-0.8660254037844388,3.8166666666666664,0
Lake,2019,8,3.8166666666666664,5.3,1.3688194426828788,0,6,4.22,2.8,3.3066666666666644,0.0,-0.8660254037844384,-0.5000000000000004,2.58,0
Lake,2019,9,2.58,5.1,1.5594870951694342,0,5,3.8166666666666664,4.22,3.61222222222222,0.0,-1.0,-1.8369701987210297e-16,3.38,0
Lake,2019,10,3.38,5.4,1.7079227148791014,0,5,2.58,3.8166666666666664,3.538888888888886,0.0,-0.8660254037844386,0.5000000000000001,4.540000000000001,0
Lake,2019,11,4.540000000000001,8.3,2.314735406045365,0,5,3.38,2.58,3.2588888888888867,0.0,-0.5000000000000004,0.8660254037844384,3.08,0
Lake,2019,12,3.08,5.8,1.5959323293924463,0,5,4.540000000000001,3.38,3.499999999999998,0.0,-2.4492935982947064e-16,1.0,2.8,0
Lake,2020,1,2.8,3.6,0.9354143466934854,0,5,3.08,4.540000000000001,3.6666666666666643,0.0,0.49999999999999994,0.8660254037844387,3.68,0
Lake,2020,2,3.68,6.2,2.210656011232865,0,5,2.8,3.08,3.4733333333333314,0.0,0.8660254037844386,0.5000000000000001,3.92,0
Lake,2020,3,3.92,6.9,2.032732151563506,0,5,3.68,2.8,3.1866666666666643,0.0,1.0,6.123233995736766e-17,3.3600000000000003,0
Lake,2020,4,3.3600000000000003,5.1,1.4046351839534703,0,5,3.92,3.68,3.4666666666666646,0.0,0.8660254037844387,-0.49999999999999983,2.9,0
Lake,2020,5,2.9,5.8,1.649242250247064,0,5,3.3600000000000003,3.92,3.653333333333331,0.0,0.49999999999999994,-0.8660254037844387,3.54,0
Lake,2020,6,3.54,6.9,2.398541223327212,0,5,2.9,3.3600000000000003,3.393333333333331,0.0,1.2246467991473532e-16,-1.0,6.0600000000000005,0
Lake,2020,7,6.0600000000000005,7.7,1.4791889669680478,0,5,3.54,2.9,3.2666666666666644,0.0,-0.4999999999999998,-0.8660254037844388,32.03333333333333,1
Lake,2020,8,32.03333333333333,111.5,46.28804021198852,2,6,6.0600000000000005,3.54,4.166666666666664,0.0,-0.8660254037844384,-0.5000000000000004,32.760000000000005,1
Lake,2020,9,32.760000000000005,84.8,32.989286139593865,2,5,32.03333333333333,6.0600000000000005,13.877777777777775,2.0,-1.0,-1.8369701987210297e-16,10.06,0
Lake,2020,10,10.06,21.8,6.6688079894385925,0,5,32.760000000000005,32.03333333333333,23.617777777777775,2.0,-0.8660254037844386,0.5000000000000001,4.5,0
Lake,2020,11,4.5,6.3,1.5116216457830975,0,5,10.06,32.760000000000005,24.951111111111107,0.0,-0.5000000000000004,0.8660254037844384,4.720000000000001,0
Los Angeles,2015,2,17.020666666666667,56.4,12.504475959257944,16,150,17.629655172413795,,17.629655172413795,10.0,0.8660254037844386,0.5000000000000001,11.022155688622757,0
Los Angeles,2015,3,11.022155688622757,45.3,6.7473546909149995,2,167,17.020666666666667,17.629655172413795,17.32516091954023,16.0,1.0,6.123233995736766e-17,9.573493975903617,0
Los Angeles,2015,4,9.573493975903617,48.8,5.305482226672637,2,166,11.022155688622757,17.020666666666667,15.224159175901073,2.0,0.8660254037844387,-0.49999999999999983,9.606395348837207,0
Los Angeles,2015,5,9.606395348837207,25.6,3.892850670872084,0,172,9.573493975903617,11.022155688622757,12.53877211039768,2.0,0.49999999999999994,-0.8660254037844387,10.885714285714284,0
Los Angeles,2015,6,10.885714285714284,21.9,4.159084291386402,0,161,9.606395348837207,9.573493975903617,10.06734833778786,0.0,1.2246467991473532e-16,-1.0,9.444047619047618,0
Los Angeles,2015,7,9.444047619047618,70.3,6.791009399815139,3,168,10.885714285714284,9.606395348837207,10.021867870151702,0.0,-0.4999999999999998,-0.8660254037844388,11.701704545454543,1
Los Angeles,2015,8,11.701704545454543,19.6,3.1044755606210708,0,176,9.444047619047618,10.885714285714284,9.978719084533036,3.0,-0.8660254037844384,-0.5000000000000004,9.93953488372093,0
Los Angeles,2015,9,9.93953488372093,17.2,2.9366918201829124,0,172,11.701704545454543,9.444047619047618,10.67715548340548,0.0,-1.0,-1.8369701987210297e-16,8.827906976744186,0
Los Angeles,2015,10,8.827906976744186,17.0,3.003181594110236,0,172,9.93953488372093,11.701704545454543,10.361762349407696,0.0,-0.8660254037844386,0.5000000000000001,9.201724137931034,0
Los Angeles,2015,11,9.201724137931034,22.1,3.7955171936629233,0,174,8.827906976744186,9.93953488372093,10.156382135306552,0.0,-0.5000000000000004,0.8660254037844384,10.944318181818184,0
Los Angeles,2015,12,10.944318181818184,29.7,5.7038003963181385,0,176,9.201724137931034,8.827906976744186,9.323055332798717,0.0,-2.4492935982947064e-16,1.0,11.95539289256198,1
Los Angeles,2016,1,11.95539289256198,35.670833,6.9384979549196455,2,363,10.944318181818184,9.201724137931034,9.657983098831133,0.0,0.49999999999999994,0.8660254037844387,11.80959546884273,1
Los Angeles,2016,2,11.80959546884273,33.208333,6.882878821020359,0,337,11.95539289256198,10.944318181818184,10.700478404103734,2.0,0.8660254037844386,0.5000000000000001,9.836810452991452,0
Los Angeles,2016,3,9.836810452991452,39.8,5.979526163848079,3,351,11.80959546884273,11.95539289256198,11.569768847740965,0.0,1.0,6.123233995736766e-17,9.399415923303836,0
Los Angeles,2016,4,9.399415923303836,18.7,3.454587250019515,0,339,9.836810452991452,11.80959546884273,11.20059960479872,3.0,0.8660254037844387,-0.49999999999999983,8.445590032448377,0
Los Angeles,2016,5,8.445590032448377,23.925,3.5855577621015735,0,339,9.399415923303836,9.836810452991452,10.348607281712672,0.0,0.49999999999999994,-0.8660254037844387,12.565190745398771,1
Los Angeles,2016,6,12.565190745398771,33.354167,5.388676083316488,0,326,8.445590032448377,9.399415923303836,9.227272136247889,0.0,1.2246467991473532e-16,-1.0,11.929052697222222,1
Los Angeles,2016,7,11.929052697222222,64.8875,6.279549773268137,4,360,12.565190745398771,8.445590032448377,10.136732233716996,0.0,-0.4999999999999998,-0.8660254037844388,11.14883787534626,0
Los Angeles,2016,8,11.14883787534626,20.442857,3.2471195098351853,0,361,11.929052697222222,12.565190745398771,10.97994449168979,4.0,-0.8660254037844384,-0.5000000000000004,10.534590695156696,0
Los Angeles,2016,9,10.534590695156696,19.434783,3.502535049287751,0,351,11.14883787534626,11.929052697222222,11.881027105989084,0.0,-1.0,-1.8369701987210297e-16,9.396056307692309,0
Los Angeles,2016,10,9.396056307692309,23.938889,4.243189690039546,0,351,10.534590695156696,11.14883787534626,11.20416042257506,0.0,-0.8660254037844386,0.5000000000000001,12.06758581120944,1
Los Angeles,2016,11,12.06758581120944,29.1,4.858475966723439,0,339,9.396056307692309,10.534590695156696,10.359828292731756,0.0,-0.5000000000000004,0.8660254037844384,13.286414327044026,1
Los Angeles,2016,12,13.286414327044026,46.5,7.835283351273176,4,318,12.06758581120944,9.396056307692309,10.66607760468615,0.0,-2.4492935982947064e-16,1.0,10.92479131142857,0
Los Angeles,2017,1,10.92479131142857,53.4,6.762450301611027,3,350,13.286414327044026,12.06758581120944,11.583352148648592,4.0,0.49999999999999994,0.8660254037844387,8.107476646875,0
Los Angeles,2017,2,8.107476646875,21.741667,4.465389374882733,0,320,10.92479131142857,13.286414327044026,12.092930483227343,3.0,0.8660254037844386,0.5000000000000001,10.941249116666668,0
Los Angeles,2017,3,10.941249116666668,40.020833,7.001540450152306,6,360,8.107476646875,10.92479131142857,10.772894095115864,0.0,1.0,6.123233995736766e-17,9.565197418397624,0
Los Angeles,2017,4,9.565197418397624,20.466667,3.207631008727743,0,337,10.941249116666668,8.107476646875,9.991172358323412,6.0,0.8660254037844387,-0.49999999999999983,10.069095864721485,0
Los Angeles,2017,5,10.069095864721485,20.558333,3.4609257622483676,0,377,9.565197418397624,10.941249116666668,9.537974393979765,0.0,0.49999999999999994,-0.8660254037844387,10.938207750708216,0
Los Angeles,2017,6,10.938207750708216,26.6,3.578621649080311,0,353,10.069095864721485,9.565197418397624,10.191847466595258,0.0,1.2246467991473532e-16,-1.0,11.926578167115904,1
Los Angeles,2017,7,11.926578167115904,54.9,4.466186526485298,1,371,10.938207750708216,10.069095864721485,10.190833677942441,0.0,-0.4999999999999998,-0.8660254037844388,12.578772825842696,1
Los Angeles,2017,8,12.578772825842696,28.215,4.126996745404731,0,356,11.926578167115904,10.938207750708216,10.977960594181868,1.0,-0.8660254037844384,-0.5000000000000004,10.561303895890411,0
Los Angeles,2017,9,10.561303895890411,21.7,3.623039642040604,0,365,12.578772825842696,11.926578167115904,11.814519581222273,0.0,-1.0,-1.8369701987210297e-16,13.335537972527472,1
Los Angeles,2017,10,13.335537972527472,36.3,5.846695140011894,1,364,10.561303895890411,12.578772825842696,11.688884962949672,0.0,-0.8660254037844386,0.5000000000000001,11.637635886426594,1
Los Angeles,2017,11,11.637635886426594,37.75,7.501858950910034,3,361,13.335537972527472,10.561303895890411,12.158538231420193,1.0,-0.5000000000000004,0.8660254037844384,21.52077696185286,1
Los Angeles,2017,12,21.52077696185286,89.970833,14.845662579885191,53,367,11.637635886426594,13.335537972527472,11.844825918281492,3.0,-2.4492935982947064e-16,1.0,16.804953518413598,1
Los Angeles,2018,1,16.804953518413598,111.008333,15.321529776296744,27,353,21.52077696185286,11.637635886426594,15.497983606935641,53.0,0.49999999999999994,0.8660254037844387,11.865690428571428,1
Los Angeles,2018,2,11.865690428571428,38.883333,8.590511253775247,6,301,16.804953518413598,21.52077696185286,16.65445545556435,27.0,0.8660254037844386,0.5000000000000001,7.233732578461538,0
Los Angeles,2018,3,7.233732578461538,30.425,5.026445208156138,0,325,11.865690428571428,16.804953518413598,16.730473636279296,6.0,1.0,6.123233995736766e-17,11.267023273504272,1
Los Angeles,2018,4,11.267023273504272,28.7,4.579552128098793,0,351,7.233732578461538,11.865690428571428,11.968125508482188,0.0,0.8660254037844387,-0.49999999999999983,8.275685283783783,0
Los Angeles,2018,5,8.275685283783783,17.070833,2.973896982513514,0,370,11.267023273504272,7.233732578461538,10.12214876017908,0.0,0.49999999999999994,-0.8660254037844387,10.52239646531792,0
Los Angeles,2018,6,10.52239646531792,17.7,2.6840932768740515,0,346,8.275685283783783,11.267023273504272,8.925480378583197,0.0,1.2246467991473532e-16,-1.0,11.1025092464986,0
Los Angeles,2018,7,11.1025092464986,42.4,4.561428833823199,1,357,10.52239646531792,8.275685283783783,10.02170167420199,0.0,-0.4999999999999998,-0.8660254037844388,14.408584156164382,1
Los Angeles,2018,8,14.408584156164382,40.416667,5.758975009699798,2,365,11.1025092464986,10.52239646531792,9.966863665200101,1.0,-0.8660254037844384,-0.5000000000000004,12.310447545454544,1
Los Angeles,2018,9,12.310447545454544,27.183333,4.019598324290638,0,363,14.408584156164382,11.1025092464986,12.011163289326968,2.0,-1.0,-1.8369701987210297e-16,11.008358854227405,0
Los Angeles,2018,10,11.008358854227405,43.0,6.829633326756364,3,343,12.310447545454544,14.408584156164382,12.607180316039177,0.0,-0.8660254037844386,0.5000000000000001,13.475760495081966,1
Los Angeles,2018,11,13.475760495081966,47.4,8.939834574139963,15,305,11.008358854227405,12.310447545454544,12.575796851948779,3.0,-0.5000000000000004,0.8660254037844384,14.044377461756373,1
Los Angeles,2018,12,14.044377461756373,48.991304,10.07775028724916,15,353,13.475760495081966,11.008358854227405,12.264855631587972,15.0,-2.4492935982947064e-16,1.0,11.357446549723756,1
Los Angeles,2019,1,11.357446549723756,37.4375,7.565835054779788,2,362,14.044377461756373,13.475760495081966,12.842832270355247,15.0,0.49999999999999994,0.8660254037844387,7.056585268882174,0
Los Angeles,2019,2,7.056585268882174,19.1,4.159266991237772,0,331,11.357446549723756,14.044377461756373,12.959194835520698,2.0,0.8660254037844386,0.5000000000000001,7.145793048648649,0
Los Angeles,2019,3,7.145793048648649,17.283333,3.6785988346466194,0,370,7.056585268882174,11.357446549723756,10.819469760120768,0.0,1.0,6.123233995736766e-17,8.919045167597766,0
Los Angeles,2019,4,8.919045167597766,22.5,4.472480008530653,0,358,7.145793048648649,7.056585268882174,8.519941622418193,0.0,0.8660254037844387,-0.49999999999999983,7.932900183999999,0
Los Angeles,2019,5,7.932900183999999,19.6,3.60796792765095,0,375,8.919045167597766,7.145793048648649,7.707141161709529,0.0,0.49999999999999994,-0.8660254037844387,8.407684041551246,0
Los Angeles,2019,6,8.407684041551246,16.3,2.733784513005371,0,361,7.932900183999999,8.919045167597766,7.999246133415472,0.0,1.2246467991473532e-16,-1.0,12.063251857541898,1
Los Angeles,2019,7,12.063251857541898,70.0,5.412983181239827,3,358,8.407684041551246,7.932900183999999,8.419876464383004,0.0,-0.4999999999999998,-0.8660254037844388,9.830063671957673,0
Los Angeles,2019,8,9.830063671957673,17.275,2.66629498518857,0,378,12.063251857541898,8.407684041551246,9.467945361031049,3.0,-0.8660254037844384,-0.5000000000000004,9.552707229281769,0
Los Angeles,2019,9,9.552707229281769,19.073913,2.486645613946818,0,362,9.830063671957673,12.063251857541898,10.100333190350273,0.0,-1.0,-1.8369701987210297e-16,11.836352807799445,1
Los Angeles,2019,10,11.836352807799445,51.2,4.522713142944546,1,359,9.552707229281769,9.830063671957673,10.482007586260448,0.0,-0.8660254037844386,0.5000000000000001,15.086812096418733,1
Los Angeles,2019,11,15.086812096418733,43.5,8.032815007747775,5,363,11.836352807799445,9.552707229281769,10.40637456967963,1.0,-0.5000000000000004,0.8660254037844384,11.772486743869209,1
Los Angeles,2019,12,11.772486743869209,45.409524,7.032080577003615,2,367,15.086812096418733,11.836352807799445,12.158624044499982,5.0,-2.4492935982947064e-16,1.0,15.644080124645892,1
Los Angeles,2020,1,15.644080124645892,47.3,9.33783523342698,12,353,11.772486743869209,15.086812096418733,12.898550549362463,2.0,0.49999999999999994,0.8660254037844387,11.99490240116279,1
Los Angeles,2020,2,11.99490240116279,27.3,5.665067627935971,0,344,15.644080124645892,11.772486743869209,14.167792988311279,12.0,0.8660254037844386,0.5000000000000001,6.09619723180593,0
Los Angeles,2020,3,6.09619723180593,22.055,3.4993707428780905,0,371,11.99490240116279,15.644080124645892,13.137156423225965,0.0,1.0,6.123233995736766e-17,7.48838318018018,0
Los Angeles,2020,4,7.48838318018018,18.7,3.5615330875626676,0,333,6.09619723180593,11.99490240116279,11.245059919204872,0.0,0.8660254037844387,-0.49999999999999983,9.641373611413044,0
Los Angeles,2020,5,9.641373611413044,19.6,4.019134830760553,0,368,7.48838318018018,6.09619723180593,8.526494271049634,0.0,0.49999999999999994,-0.8660254037844387,8.449007598290597,0
Los Angeles,2020,6,8.449007598290597,16.670833,2.576285926369457,0,351,9.641373611413044,7.48838318018018,7.7419846744663845,0.0,1.2246467991473532e-16,-1.0,12.73312089673913,1
Los Angeles,2020,7,12.73312089673913,175.0,13.743640812727415,15,368,8.449007598290597,9.641373611413044,8.52625479662794,0.0,-0.4999999999999998,-0.8660254037844388,13.17260800530504,1
Los Angeles,2020,8,13.17260800530504,74.75,7.947047761263682,8,377,12.73312089673913,8.449007598290597,10.274500702147591,15.0,-0.8660254037844384,-0.5000000000000004,23.184723767705385,1
Los Angeles,2020,9,23.184723767705385,102.7,16.083795608235786,65,353,13.17260800530504,12.73312089673913,11.451578833444922,8.0,-1.0,-1.8369701987210297e-16,19.644363631884055,1
Los Angeles,2020,10,19.644363631884055,61.895833,9.980514966405298,27,345,23.184723767705385,13.17260800530504,16.363484223249852,65.0,-0.8660254037844386,0.5000000000000001,15.582970710674156,1
Los Angeles,2020,11,15.582970710674156,40.6,7.493139923728651,4,356,19.644363631884055,23.184723767705385,18.66723180163149,27.0,-0.5000000000000004,0.8660254037844384,16.509016280991734,1
Madera,2015,2,16.98524684375,36.208333,8.925516437573101,4,64,30.91198743661972,,30.91198743661972,20.0,0.8660254037844386,0.5000000000000001,8.860870166666666,0
Madera,2015,3,8.860870166666666,20.0,4.078186304509759,0,72,16.98524684375,30.91198743661972,23.94861714018486,4.0,1.0,6.123233995736766e-17,7.841167080645161,0
Madera,2015,4,7.841167080645161,14.041667,3.96239868978327,0,62,8.860870166666666,16.98524684375,18.91936814901213,0.0,0.8660254037844387,-0.49999999999999983,8.14153962857143,0
Madera,2015,5,8.14153962857143,13.291667,2.1389187073240437,0,70,7.841167080645161,8.860870166666666,11.229094697020608,0.0,0.49999999999999994,-0.8660254037844387,10.646664698630136,0
Madera,2015,6,10.646664698630136,16.041667,2.913337416360448,0,73,8.14153962857143,7.841167080645161,8.281192291961085,0.0,1.2246467991473532e-16,-1.0,10.457085819444444,0
Madera,2015,7,10.457085819444444,17.708333,2.695267918842469,0,72,10.646664698630136,8.14153962857143,8.87645713594891,0.0,-0.4999999999999998,-0.8660254037844388,10.780230277777775,0
Madera,2015,8,10.780230277777775,25.818182,5.59700280803195,0,72,10.457085819444444,10.646664698630136,9.748430048882005,0.0,-0.8660254037844384,-0.5000000000000004,11.108719043478262,0
Madera,2015,9,11.108719043478262,26.666667,4.856881862633836,0,69,10.780230277777775,10.457085819444444,10.627993598617453,0.0,-1.0,-1.8369701987210297e-16,11.21581851388889,0
Madera,2015,10,11.21581851388889,22.75,4.302137055221182,0,72,11.108719043478262,10.780230277777775,10.782011713566826,0.0,-0.8660254037844386,0.5000000000000001,16.94165637142857,1
Madera,2015,11,16.94165637142857,33.041667,8.312240698574943,0,70,11.21581851388889,11.108719043478262,11.034922611714975,0.0,-0.5000000000000004,0.8660254037844384,18.825928140845072,1
Madera,2015,12,18.825928140845072,43.791667,8.865882655330202,2,71,16.94165637142857,11.21581851388889,13.088731309598574,0.0,-2.4492935982947064e-16,1.0,14.65028923287671,1
Madera,2016,1,14.65028923287671,37.083333,10.631105341350649,10,73,18.825928140845072,16.94165637142857,15.661134342054178,2.0,0.49999999999999994,0.8660254037844387,17.743332253731342,1
Madera,2016,2,17.743332253731342,32.75,6.774129775643964,0,67,14.65028923287671,18.825928140845072,16.80595791505012,10.0,0.8660254037844386,0.5000000000000001,10.490003986301373,0
Madera,2016,3,10.490003986301373,21.291667,4.2343173470585205,0,73,17.743332253731342,14.65028923287671,17.073183209151043,0.0,1.0,6.123233995736766e-17,8.739553616666665,0
Madera,2016,4,8.739553616666665,15.0,3.3545066932366616,0,60,10.490003986301373,17.743332253731342,14.294541824303144,0.0,0.8660254037844387,-0.49999999999999983,7.38749706557377,0
Madera,2016,5,7.38749706557377,13.75,2.7143417193202164,0,61,8.739553616666665,10.490003986301373,12.324296618899794,0.0,0.49999999999999994,-0.8660254037844387,6.521934650793651,0
Madera,2016,6,6.521934650793651,11.217391,2.432473005730602,0,63,7.38749706557377,8.739553616666665,8.872351556180602,0.0,1.2246467991473532e-16,-1.0,7.623539421875,0
Madera,2016,7,7.623539421875,16.166667,3.874785156246467,0,64,6.521934650793651,7.38749706557377,7.549661777678029,0.0,-0.4999999999999998,-0.8660254037844388,9.834420276923076,0
Madera,2016,8,9.834420276923076,18.25,3.763280014089532,0,65,7.623539421875,6.521934650793651,7.177657046080807,0.0,-0.8660254037844384,-0.5000000000000004,11.238014225806452,1
Madera,2016,9,11.238014225806452,21.0,4.102269544362344,0,62,9.834420276923076,7.623539421875,7.993298116530575,0.0,-1.0,-1.8369701987210297e-16,9.21485746153846,0
Madera,2016,10,9.21485746153846,19.5,4.308623080786541,0,65,11.238014225806452,9.834420276923076,9.565324641534843,0.0,-0.8660254037844386,0.5000000000000001,18.31621670967742,1
Madera,2016,11,18.31621670967742,36.583333,7.633874678818637,2,62,9.21485746153846,11.238014225806452,10.09576398808933,0.0,-0.5000000000000004,0.8660254037844384,21.159129446153845,1
Madera,2016,12,21.159129446153845,47.708333,10.158611510615808,7,65,18.31621670967742,9.21485746153846,12.92302946567411,2.0,-2.4492935982947064e-16,1.0,12.0310745,1
Madera,2017,1,12.0310745,33.7,8.042813427513948,0,64,21.159129446153845,18.31621670967742,16.230067872456573,7.0,0.49999999999999994,0.8660254037844387,9.19220694736842,0
Madera,2017,2,9.19220694736842,24.791667,6.02439049022171,0,57,12.0310745,21.159129446153845,17.16880688527709,0.0,0.8660254037844386,0.5000000000000001,10.22178587096774,0
Madera,2017,3,10.22178587096774,15.916667,3.9630190603550743,0,62,9.19220694736842,12.0310745,14.127470297840754,0.0,1.0,6.123233995736766e-17,6.89308406,0
Madera,2017,4,6.89308406,13.75,3.501697770116653,0,50,10.22178587096774,9.19220694736842,10.481689106112054,0.0,0.8660254037844387,-0.49999999999999983,6.583623555555556,0
Madera,2017,5,6.583623555555556,13.333333,2.5461555793650934,0,63,6.89308406,10.22178587096774,8.769025626112054,0.0,0.49999999999999994,-0.8660254037844387,5.075152355932203,0
Madera,2017,6,5.075152355932203,10.166667,2.4042690021751305,0,59,6.583623555555556,6.89308406,7.899497828841098,0.0,1.2246467991473532e-16,-1.0,9.33534303125,0
Madera,2017,7,9.33534303125,15.833333,1.9997800232118703,0,64,5.075152355932203,6.583623555555556,6.183953323829253,0.0,-0.4999999999999998,-0.8660254037844388,14.194695421875,1
Madera,2017,8,14.194695421875,21.291667,3.678733542601522,0,64,9.33534303125,5.075152355932203,6.998039647579252,0.0,-0.8660254037844384,-0.5000000000000004,11.232585274193548,1
Madera,2017,9,11.232585274193548,37.833333,8.480560684313717,2,62,14.194695421875,9.33534303125,9.535063603019069,0.0,-1.0,-1.8369701987210297e-16,15.032965177419356,1
Madera,2017,10,15.032965177419356,45.541667,8.337770440958908,2,62,11.232585274193548,14.194695421875,11.587541242439515,2.0,-0.8660254037844386,0.5000000000000001,14.887757016666663,1
Madera,2017,11,14.887757016666663,40.541667,11.161538745801629,4,60,15.032965177419356,11.232585274193548,13.486748624495968,2.0,-0.5000000000000004,0.8660254037844384,33.64943552380952,1
Madera,2017,12,33.64943552380952,70.6375,14.270479872152736,24,63,14.887757016666663,15.032965177419356,13.717769156093189,4.0,-2.4492935982947064e-16,1.0,23.064129317460317,1
Madera,2018,1,23.064129317460317,81.7,18.984549060161452,10,63,33.64943552380952,14.887757016666663,21.190052572631846,24.0,0.49999999999999994,0.8660254037844387,16.401506241379312,1
Madera,2018,2,16.401506241379312,45.391667,11.8942545706795,8,58,23.064129317460317,33.64943552380952,23.867107285978832,10.0,0.8660254037844386,0.5000000000000001,6.511305169230769,0
Madera,2018,3,6.511305169230769,14.816667,3.544261408717904,0,65,16.401506241379312,23.064129317460317,24.37169036088305,8.0,1.0,6.123233995736766e-17,7.083334366666667,0
Madera,2018,4,7.083334366666667,13.545833,2.6673954599455634,0,60,6.511305169230769,16.401506241379312,15.325646909356799,0.0,0.8660254037844387,-0.49999999999999983,6.907274066666667,0
Madera,2018,5,6.907274066666667,11.4625,2.0721732352464546,0,60,7.083334366666667,6.511305169230769,9.998715259092249,0.0,0.49999999999999994,-0.8660254037844387,8.071124169491526,0
Madera,2018,6,8.071124169491526,12.82,1.6365941163497204,0,59,6.907274066666667,7.083334366666667,6.833971200854701,0.0,1.2246467991473532e-16,-1.0,13.54286370967742,1
Madera,2018,7,13.54286370967742,50.285714,10.33255894814976,2,62,8.071124169491526,6.907274066666667,7.353910867608286,0.0,-0.4999999999999998,-0.8660254037844388,23.290961393442625,1
Madera,2018,8,23.290961393442625,48.5,12.555937209331807,15,61,13.54286370967742,8.071124169491526,9.507087315278538,2.0,-0.8660254037844384,-0.5000000000000004,12.387569532258064,1
Madera,2018,9,12.387569532258064,23.575,5.288032577332849,0,62,23.290961393442625,13.54286370967742,14.968316424203858,15.0,-1.0,-1.8369701987210297e-16,10.664745,0
Madera,2018,10,10.664745,23.414286,4.3240967788423195,0,62,12.387569532258064,23.290961393442625,16.407131545126038,0.0,-0.8660254037844386,0.5000000000000001,24.796332050847457,1
Madera,2018,11,24.796332050847457,80.027273,18.692466718467973,14,59,10.664745,12.387569532258064,15.44775864190023,0.0,-0.5000000000000004,0.8660254037844384,16.90468084375,1
Madera,2018,12,16.90468084375,31.3,6.461397574970185,0,64,24.796332050847457,10.664745,15.949548861035174,14.0,-2.4492935982947064e-16,1.0,13.921554609375,1
