NAME,year,month,fire_count,avg_frp
Merced,2020,10,6,0.615
Merced,2020,11,18,2.9705555555555554
Merced,2020,12,24,3.4270833333333335
Modoc,2015,1,22,10.18590909090909
Modoc,2015,2,37,1.7424324324324325
Modoc,2015,3,8,5.00875
Modoc,2015,4,37,19.09864864864865
Modoc,2015,5,2,3.88
Modoc,2015,7,53,22.345471698113208
Modoc,2015,8,107,11.540467289719626
Modoc,2015,9,2,2.9
Modoc,2015,10,41,14.956341463414635
Modoc,2015,11,239,13.582426778242677
Modoc,2015,12,50,21.143600000000003
Modoc,2016,2,5,2.644
Modoc,2016,3,5,3.47
Modoc,2016,4,20,5.1045
Modoc,2016,5,26,12.06423076923077
Modoc,2016,6,2,9.955
Modoc,2016,8,6,43.88333333333333
Modoc,2016,9,232,7.646163793103448
Modoc,2016,10,28,13.421071428571429
Modoc,2016,11,26,6.599615384615385
Modoc,2016,12,57,2.3882456140350876
Modoc,2017,2,2,20.240000000000002
Modoc,2017,3,8,29.57875
Modoc,2017,4,19,11.043684210526315
Modoc,2017,5,55,21.637636363636364
Modoc,2017,6,17,24.61176470588235
Modoc,2017,7,1557,15.266525369299936
Modoc,2017,8,1374,9.657256186317321
Modoc,2017,9,4,22.0375
Modoc,2017,10,52,10.535769230769231
Modoc,2017,11,14,3.167857142857143
Modoc,2017,12,36,7.265833333333333
Modoc,2018,1,9,11.457777777777778
Modoc,2018,2,51,16.030196078431374
Modoc,2018,3,20,10.333
Modoc,2018,4,48,15.52625
Modoc,2018,5,5,27.826
Modoc,2018,7,14,48.550000000000004
Modoc,2018,8,2461,16.660906135717187
Modoc,2018,9,3,9.293333333333333
Modoc,2018,10,6,13.511666666666665
Modoc,2018,11,19,8.480526315789474
Modoc,2018,12,11,26.296363636363637
Modoc,2019,1,5,6.1579999999999995
Modoc,2019,3,8,11.32125
Modoc,2019,4,28,21.970714285714287
Modoc,2019,5,19,7.843157894736841
Modoc,2019,6,2,5.935
Modoc,2019,7,158,20.299810126582276
Modoc,2019,8,1,34.87
Modoc,2019,9,78,5.513333333333334
Modoc,2019,10,2,2.6399999999999997
Modoc,2019,11,4,4.8225
Modoc,2019,12,7,6.718571428571429
Modoc,2020,2,43,14.451627906976743
Modoc,2020,3,19,7.362105263157894
Modoc,2020,4,33,45.14
Modoc,2020,6,1,9.34
Modoc,2020,7,463,20.087537796976243
Modoc,2020,8,117,7.956495726495726
Modoc,2020,9,4,5.785
Modoc,2020,10,3,11.633333333333333
Modoc,2020,11,2,6.105
Modoc,2020,12,19,5.670526315789473
Mono,2015,2,7,13.222857142857142
Mono,2015,5,2,8.105
Mono,2015,8,151,18.112251655629137
Mono,2015,10,1,4.13
Mono,2015,11,9,9.77111111111111
Mono,2016,1,2,11.355
Mono,2016,2,3,10.19
Mono,2016,3,5,8.404
Mono,2016,6,32,13.6309375
Mono,2016,8,204,16.405196078431374
Mono,2016,9,153,21.54235294117647
Mono,2017,1,3,7.5633333333333335
Mono,2017,5,18,24.06888888888889
Mono,2017,8,165,15.043030303030303
Mono,2017,9,105,33.04561904761905
Mono,2017,10,13,11.472307692307693
Mono,2017,11,32,13.6053125
Mono,2018,1,9,7.621111111111111
Mono,2018,3,3,8.853333333333333
Mono,2018,4,17,22.37294117647059
Mono,2018,6,10,6.4990000000000006
Mono,2018,8,2,6.99
Mono,2018,9,98,15.756020408163264
Mono,2018,10,4,8.102500000000001
Mono,2018,11,6,8.331666666666667
Mono,2018,12,6,5.265
Mono,2019,5,34,16.45
Mono,2019,6,14,10.625
Mono,2019,8,479,10.519540709812109
Mono,2019,9,49,13.948571428571428
Mono,2020,1,2,5.96
Mono,2020,2,13,19.89076923076923
Mono,2020,3,1,4.47
Mono,2020,5,2,10.739999999999998
Mono,2020,6,23,36.00739130434783
Mono,2020,7,3,18.546666666666667
Mono,2020,8,221,29.616199095022626
Mono,2020,9,391,18.439590792838874
Mono,2020,11,54,72.91648148148148
Monterey,2015,1,28,5.1025
Monterey,2015,2,9,2.451111111111111
Monterey,2015,3,14,2.1392857142857142
Monterey,2015,4,4,5.8725000000000005
Monterey,2015,5,14,12.865
Monterey,2015,6,96,10.772291666666668
Monterey,2015,7,6,6.449999999999999
Monterey,2015,8,3,2.5033333333333334
Monterey,2015,9,26,5.298461538461538
Monterey,2015,10,3,0.88
Monterey,2015,11,19,3.643157894736842
Monterey,2015,12,5,3.7019999999999995
Monterey,2016,1,5,2.618
Monterey,2016,2,10,2.397
Monterey,2016,3,16,1.8824999999999998
Monterey,2016,4,1,2.28
Monterey,2016,5,23,9.84086956521739
Monterey,2016,6,103,22.811165048543693
Monterey,2016,7,2047,20.769003419638498
Monterey,2016,8,4109,16.48533219761499
Monterey,2016,9,2010,27.139114427860697
Monterey,2016,10,6,1.3966666666666665
Monterey,2016,11,28,8.034285714285714
Monterey,2016,12,13,3.2684615384615388
Monterey,2017,1,1,2.81
Monterey,2017,2,5,3.998
Monterey,2017,3,21,2.590952380952381
Monterey,2017,4,9,1.6288888888888888
Monterey,2017,5,14,3.3057142857142856
Monterey,2017,6,40,7.169499999999999
Monterey,2017,7,100,36.2144
Monterey,2017,8,2,0.895
Monterey,2017,9,2,0.42
Monterey,2017,10,34,27.359117647058824
Monterey,2017,11,15,9.798666666666666
Monterey,2018,1,15,4.472666666666667
Monterey,2018,2,25,2.3756
Monterey,2018,3,14,3.6721428571428567
Monterey,2018,4,15,5.605333333333333
Monterey,2018,5,33,6.00939393939394
Monterey,2018,6,52,10.71096153846154
Monterey,2018,7,2,6.08
Monterey,2018,8,35,33.889714285714284
Monterey,2018,9,4,0.6575
Monterey,2018,10,26,9.647307692307693
Monterey,2018,12,9,5.282222222222222
Monterey,2019,1,8,2.36875
Monterey,2019,2,3,8.07
Monterey,2019,3,21,5.5252380952380955
Monterey,2019,4,8,4.6225000000000005
Monterey,2019,5,28,12.580714285714285
Monterey,2019,6,24,7.9312499999999995
Monterey,2019,7,45,10.53111111111111
Monterey,2019,8,12,14.005
Monterey,2019,9,9,10.073333333333332
Monterey,2019,10,3,1.09
Monterey,2019,11,2,4.63
Monterey,2019,12,10,6.935
Monterey,2020,1,16,3.580625
Monterey,2020,2,22,8.943636363636363
Monterey,2020,3,17,7.284705882352942
Monterey,2020,4,22,5.522272727272727
Monterey,2020,5,10,7.018000000000001
Monterey,2020,6,99,29.06858585858586
Monterey,2020,7,101,26.024851485148517
Monterey,2020,8,3475,19.463398561151077
Monterey,2020,9,3511,20.456243235545426
Monterey,2020,10,35,31.416285714285713
Monterey,2020,11,2,3.755
Monterey,2020,12,2,2.41
Napa,2015,1,23,6.052173913043478
Napa,2015,2,4,3.1975
Napa,2015,3,19,10.491052631578947
Napa,2015,4,1,15.92
Napa,2015,6,3,8.603333333333333
Napa,2015,8,37,53.12567567567567
Napa,2015,9,47,2.1002127659574468
Napa,2015,11,10,3.489
Napa,2015,12,6,4.0616666666666665
Napa,2016,2,4,3.7249999999999996
Napa,2016,3,1,2.31
Napa,2016,7,4,5.1625
Napa,2016,8,5,16.014000000000003
Napa,2016,9,1,2.75
Napa,2016,10,3,2.6199999999999997
Napa,2016,11,5,3.474
Napa,2017,1,1,2.65
Napa,2017,3,2,1.53
Napa,2017,4,7,3.4085714285714284
Napa,2017,6,11,8.72090909090909
Napa,2017,8,7,19.987142857142857
Napa,2017,9,4,34.355000000000004
Napa,2017,10,2285,12.236061269146608
Napa,2017,11,1,2.54
Napa,2017,12,11,4.9354545454545455
Napa,2018,1,3,6.8
Napa,2018,2,28,4.415
Napa,2018,3,16,4.22625
Napa,2018,4,10,4.077
Napa,2018,5,1,33.27
Napa,2018,7,876,16.379132420091324
Napa,2018,8,3,16.55666666666667
Napa,2018,9,76,8.58421052631579
Napa,2018,12,6,2.885
Napa,2019,1,7,3.661428571428572
Napa,2019,2,1,6.27
Napa,2019,3,17,5.0729411764705885
Napa,2019,4,22,3.380454545454546
Napa,2019,6,2,19.63
Napa,2019,7,2,128.845
Napa,2020,1,5,3.082
Napa,2020,2,31,4.089354838709677
Napa,2020,3,8,5.4225
Napa,2020,4,9,4.963333333333334
Napa,2020,5,2,2.395
Napa,2020,8,4111,32.75016540987594
Napa,2020,9,1236,21.326715210355985
Napa,2020,10,474,11.341666666666667
Napa,2020,11,1,8.03
Napa,2020,12,5,2.79
Nevada,2015,1,12,3.2558333333333334
Nevada,2015,2,2,1.745
Nevada,2015,3,1,2.41
Nevada,2015,5,1,6.36
Nevada,2015,6,1,0.53
Nevada,2015,7,107,20.78747663551402
Nevada,2015,8,4,4.2975
Nevada,2015,10,1,7.04
Nevada,2015,11,23,2.3060869565217392
Nevada,2015,12,8,9.15125
Nevada,2016,2,2,3.4499999999999997
Nevada,2016,3,3,2.723333333333333
Nevada,2016,6,5,4.232
Nevada,2016,7,1,7.07
Nevada,2016,8,2,8.335
Nevada,2016,9,4,13.0725
Nevada,2016,11,3,4.3
Nevada,2016,12,12,1.7816666666666665
Nevada,2017,1,2,1.085
Nevada,2017,3,7,3.762857142857143
Nevada,2017,4,4,3.615
Nevada,2017,5,5,5.21
Nevada,2017,6,1,2.21
Nevada,2017,7,10,12.507000000000001
Nevada,2017,8,2,1.3900000000000001
Nevada,2017,10,40,18.79275
Nevada,2017,11,5,6.19
Nevada,2018,2,3,2.8000000000000003
Nevada,2018,3,1,5.53
Nevada,2018,4,1,2.64
Nevada,2018,5,1,1.72
Nevada,2018,7,2,8.425
Nevada,2018,8,2,1.0
Nevada,2018,9,2,0.33
Nevada,2018,10,11,10.876363636363637
Nevada,2018,11,6,20.153333333333332
Nevada,2018,12,15,5.787333333333334
Nevada,2019,2,2,2.075
Nevada,2019,3,3,2.6166666666666667
Nevada,2019,5,4,4.9675
Nevada,2019,6,2,3.21
Nevada,2019,8,2,7.470000000000001
Nevada,2019,9,9,13.77111111111111
Nevada,2019,10,14,10.240714285714287
Nevada,2019,12,11,4.100909090909091
Nevada,2020,1,12,3.5050000000000003
Nevada,2020,2,4,2.41
Nevada,2020,3,2,2.285
Nevada,2020,7,1,0.44
Nevada,2020,8,30,7.0953333333333335
Nevada,2020,9,1,4.31
Nevada,2020,10,2,0.8099999999999999
Nevada,2020,11,1,9.48
Nevada,2020,12,4,14.352500000000001
Orange,2015,1,45,0.7335555555555555
Orange,2015,2,32,0.7828125
Orange,2015,3,32,2.160625
Orange,2015,4,30,0.8426666666666667
Orange,2015,5,12,0.7983333333333333
Orange,2015,6,18,1.0016666666666667
Orange,2015,7,21,4.352380952380953
Orange,2015,8,24,0.9108333333333333
Orange,2015,9,26,1.1503846153846153
Orange,2015,10,20,0.8505
Orange,2015,11,32,1.0690625
Orange,2015,12,31,1.0003225806451614
Orange,2016,1,26,0.9803846153846154
Orange,2016,2,42,0.6621428571428571
Orange,2016,3,26,0.643076923076923
Orange,2016,4,36,0.6422222222222222
Orange,2016,5,18,0.61
Orange,2016,6,24,4.520416666666667
Orange,2016,7,17,0.62
Orange,2016,8,25,1.1928
Orange,2016,9,24,0.6537499999999999
Orange,2016,10,28,0.6282142857142857
Orange,2016,11,41,0.888048780487805
Orange,2016,12,26,0.6369230769230769
Orange,2017,1,15,0.7453333333333333
Orange,2017,2,10,0.529
Orange,2017,3,20,0.589
Orange,2017,4,33,0.5709090909090909
Orange,2017,5,22,0.5977272727272728
Orange,2017,6,24,1.3170833333333334
Orange,2017,7,23,0.6069565217391305
Orange,2017,8,14,0.6214285714285713
Orange,2017,9,24,22.228333333333335
Orange,2017,10,356,43.572162921348315
Orange,2017,11,25,0.7116
Orange,2017,12,45,0.7235555555555556
Orange,2018,1,34,0.6626470588235295
Orange,2018,2,28,0.624642857142857
Orange,2018,3,24,0.8108333333333334
Orange,2018,4,42,1.0764285714285715
Orange,2018,5,21,0.690952380952381
Orange,2018,6,22,16.786363636363635
Orange,2018,7,32,0.8375
Orange,2018,8,285,27.068912280701753
Orange,2018,9,39,0.6825641025641026
Orange,2018,10,34,0.7679411764705882
Orange,2018,11,44,0.7220454545454545
Orange,2018,12,34,0.7323529411764705
Orange,2019,1,32,0.735625
Orange,2019,2,17,0.6688235294117648
Orange,2019,3,23,0.802608695652174
Orange,2019,4,26,0.7684615384615385
Orange,2019,5,10,0.709
Orange,2019,6,10,0.7050000000000001
Orange,2019,7,20,1.8940000000000001
Orange,2019,8,33,0.7151515151515152
Orange,2019,9,41,0.7660975609756098
Orange,2019,10,54,0.702037037037037
Orange,2019,11,39,1.3433333333333333
Orange,2019,12,12,0.6608333333333334
Orange,2020,1,34,0.68
Orange,2020,2,39,0.6576923076923077
Orange,2020,3,21,0.6457142857142857
Orange,2020,4,31,0.8432258064516129
Orange,2020,5,53,0.7807547169811321
Orange,2020,6,21,0.7561904761904762
Orange,2020,7,41,0.6446341463414634
Orange,2020,8,53,1.07
Orange,2020,9,51,0.855686274509804
Orange,2020,10,301,17.453023255813953
Orange,2020,11,31,0.7558064516129032
Orange,2020,12,209,27.298803827751197
Placer,2015,1,48,6.82375
Placer,2015,2,15,4.9446666666666665
Placer,2015,3,10,2.053
Placer,2015,4,1,0.8
Placer,2015,5,1,5.88
Placer,2015,7,9,12.35888888888889
Placer,2015,8,1,0.24
Placer,2015,9,6,1.9916666666666665
Placer,2015,10,4,2.2175
Placer,2015,11,20,4.336
Placer,2015,12,6,2.3183333333333334
Placer,2016,1,2,3.8850000000000002
Placer,2016,2,5,1.7739999999999998
Placer,2016,3,2,1.755
Placer,2016,4,5,6.33
Placer,2016,5,8,6.1875
Placer,2016,6,16,6.258125
Placer,2016,7,2,2.13
Placer,2016,8,3,1.8066666666666666
Placer,2016,9,2,1.98
Placer,2016,10,81,10.880864197530865
Placer,2016,11,5,2.8579999999999997
Placer,2016,12,10,10.657
Placer,2017,3,1,3.76
Placer,2017,4,1,1.06
Placer,2017,5,16,4.116875
Placer,2017,6,8,13.88625
Placer,2017,7,3,25.313333333333333
Placer,2017,8,1,0.75
Placer,2017,9,2,1.72
Placer,2017,10,5,6.05
Placer,2017,11,18,16.60222222222222
Placer,2017,12,2,5.44
Placer,2018,2,5,6.144
Placer,2018,5,4,6.9775
Placer,2018,6,2,38.504999999999995
Placer,2018,7,1,0.41
Placer,2018,8,1,21.59
Placer,2018,9,144,28.827708333333337
Placer,2018,10,5,5.534000000000001
Placer,2018,11,8,14.217500000000001
Placer,2018,12,18,5.145
Placer,2019,1,4,1.905
Placer,2019,5,19,10.428421052631577
Placer,2019,6,7,9.93142857142857
Placer,2019,7,1,3.72
Placer,2019,8,1,1.8
Placer,2019,9,11,8.114545454545455
Placer,2019,10,19,6.527894736842105
Placer,2019,11,2,2.535
Placer,2019,12,3,5.126666666666667
Placer,2020,2,37,8.819459459459459
Placer,2020,3,24,7.8495833333333325
Placer,2020,4,24,8.036666666666667
Placer,2020,5,1,0.45
Placer,2020,6,2,22.865000000000002
Placer,2020,7,1,3.66
Placer,2020,8,2,2.71
Placer,2020,9,1,10.37
Placer,2020,10,46,18.078260869565216
Placer,2020,11,3,1.7033333333333331
Placer,2020,12,1,2.46
Plumas,2015,1,23,5.06391304347826
Plumas,2015,2,6,9.385
Plumas,2015,3,5,11.959999999999999
Plumas,2015,4,7,6.654285714285714
Plumas,2015,6,5,38.386
Plumas,2015,9,1,14.29
Plumas,2015,10,38,5.779999999999999
Plumas,2015,11,57,10.70017543859649
Plumas,2015,12,50,4.3906
Plumas,2016,1,3,4.19
Plumas,2016,2,2,2.745
Plumas,2016,4,7,19.815714285714286
Plumas,2016,5,8,21.58375
Plumas,2016,6,13,9.273076923076925
Plumas,2016,8,1,0.79
Plumas,2016,9,29,33.73103448275862
Plumas,2016,10,19,14.998947368421053
Plumas,2016,11,39,4.788461538461538
Plumas,2016,12,8,5.38875
Plumas,2017,4,1,2.69
Plumas,2017,5,14,16.623571428571427
Plumas,2017,6,17,9.15470588235294
Plumas,2017,7,122,6.601393442622951
Plumas,2017,8,368,4.98296195652174
Plumas,2017,9,35,7.38
Plumas,2017,10,85,8.084705882352942
Plumas,2017,11,88,8.134431818181818
Plumas,2017,12,4,2.45
Plumas,2018,1,1,2.72
Plumas,2018,2,12,16.779999999999998
Plumas,2018,3,3,4.276666666666666
Plumas,2018,4,11,13.92090909090909
Plumas,2018,5,9,14.244444444444444
Plumas,2018,6,5,8.122
Plumas,2018,7,16,19.333125
Plumas,2018,8,13,5.166153846153846
Plumas,2018,9,15,2.1026666666666665
Plumas,2018,10,65,13.523538461538461
Plumas,2018,11,60,9.698333333333332
Plumas,2018,12,8,5.2275
Plumas,2019,1,7,8.754285714285714
Plumas,2019,3,5,4.244
Plumas,2019,4,25,24.3996
Plumas,2019,5,3,5.14
Plumas,2019,6,8,4.9425
Plumas,2019,7,1,33.27
Plumas,2019,9,3244,24.907638717632555
Plumas,2019,10,27,4.440740740740741
Plumas,2019,11,15,5.685333333333333
Plumas,2019,12,2,15.75
Plumas,2020,1,8,5.505
Plumas,2020,2,8,12.629999999999999
Plumas,2020,3,1,37.24
Plumas,2020,6,2,2.29
Plumas,2020,8,3064,18.069830287206265
Plumas,2020,9,9774,20.326381215469613
Plumas,2020,10,497,8.282334004024145
Plumas,2020,11,5,4.38
Plumas,2020,12,4,1.7425
Riverside,2015,1,12,1.8241666666666667
Riverside,2015,2,45,9.714
Riverside,2015,3,14,3.23
Riverside,2015,4,34,2.313823529411765
Riverside,2015,5,10,3.245
Riverside,2015,6,22,22.468636363636364
Riverside,2015,7,18,6.823333333333333
Riverside,2015,8,25,66.6328
Riverside,2015,9,16,2.09625
Riverside,2015,10,16,1.744375
Riverside,2015,11,25,26.1476
Riverside,2015,12,15,4.648666666666667
Riverside,2016,1,8,4.6925
Riverside,2016,2,14,2.084285714285714
Riverside,2016,3,16,5.47125
Riverside,2016,4,21,0.9842857142857143
Riverside,2016,5,25,4.9608
Riverside,2016,6,17,20.931764705882355
Riverside,2016,7,22,3.424090909090909
Riverside,2016,8,55,54.20690909090909
Riverside,2016,9,25,2.064
Riverside,2016,10,70,5.486
Riverside,2016,11,23,4.711739130434783
Riverside,2016,12,19,1.7957894736842104
Riverside,2017,1,16,3.123125
Riverside,2017,2,8,2.88375
Riverside,2017,3,19,1.5757894736842104
Riverside,2017,4,23,8.697826086956523
Riverside,2017,5,23,11.684347826086958
Riverside,2017,6,46,2.7728260869565218
Riverside,2017,7,27,13.042222222222222
Riverside,2017,8,28,6.861785714285714
Riverside,2017,9,46,38.18152173913043
Riverside,2017,10,119,23.178571428571427
Riverside,2017,11,26,6.860769230769231
Riverside,2017,12,28,15.422857142857142
Riverside,2018,1,22,6.172727272727273
Riverside,2018,2,24,2.61375
Riverside,2018,3,8,2.24625
Riverside,2018,4,46,6.208260869565217
Riverside,2018,5,14,7.36
Riverside,2018,6,37,8.107027027027026
Riverside,2018,7,446,43.807264573991034
Riverside,2018,8,542,24.49760147601476
Riverside,2018,9,29,4.387241379310345
Riverside,2018,10,63,2.358253968253968
Riverside,2018,11,28,4.027857142857143
Riverside,2018,12,41,2.406829268292683
Riverside,2019,1,12,2.8575
Riverside,2019,2,19,2.556842105263158
Riverside,2019,3,46,22.306304347826085
Riverside,2019,4,10,0.697
Riverside,2019,5,35,11.800571428571429
Riverside,2019,6,37,15.859459459459458
Riverside,2019,7,47,8.755531914893616
Riverside,2019,8,18,3.187777777777778
Riverside,2019,9,55,37.77763636363636
Riverside,2019,10,95,19.49978947368421
Riverside,2019,11,89,2.4487640449438204
Riverside,2019,12,22,3.0109090909090908
Riverside,2020,1,25,4.7576
Riverside,2020,2,32,10.4465625
Riverside,2020,3,20,33.560500000000005
Riverside,2020,4,10,1.399
Riverside,2020,5,41,3.908780487804878
Riverside,2020,6,67,5.0244776119402985
Riverside,2020,7,82,11.477926829268293
Riverside,2020,8,433,32.350715935334875
Riverside,2020,9,100,19.3686
Riverside,2020,10,33,8.355454545454545
Riverside,2020,11,69,5.311159420289855
Riverside,2020,12,72,24.10638888888889
Sacramento,2015,1,7,1.3142857142857143
Sacramento,2015,2,4,4.33
Sacramento,2015,3,32,7.6290625
Sacramento,2015,4,23,1.2895652173913044
Sacramento,2015,5,11,5.966363636363636
Sacramento,2015,6,15,2.3266666666666667
Sacramento,2015,7,21,10.768571428571429
Sacramento,2015,8,5,0.998
Sacramento,2015,9,10,3.307
Sacramento,2015,10,20,5.1935
Sacramento,2015,11,24,10.231666666666667
Sacramento,2015,12,10,1.8
Sacramento,2016,2,13,6.356923076923077
Sacramento,2016,3,18,2.9605555555555556
Sacramento,2016,4,17,4.490588235294118
Sacramento,2016,5,14,8.55857142857143
Sacramento,2016,6,15,5.85
Sacramento,2016,7,12,1.0999999999999999
Sacramento,2016,8,11,2.6436363636363636
Sacramento,2016,9,27,9.376666666666667
Sacramento,2016,10,14,3.4250000000000003
Sacramento,2016,11,12,6.305
Sacramento,2017,2,2,0.39
Sacramento,2017,3,10,3.3810000000000002
Sacramento,2017,4,15,3.558666666666667
Sacramento,2017,5,19,1.2842105263157897
Sacramento,2017,6,14,2.6021428571428573
Sacramento,2017,7,26,14.876153846153848
Sacramento,2017,8,13,5.837692307692308
Sacramento,2017,9,17,16.78058823529412
Sacramento,2017,10,8,1.9849999999999999
Sacramento,2017,11,12,4.414166666666667
Sacramento,2017,12,6,7.641666666666666
Sacramento,2018,1,2,2.25
Sacramento,2018,2,27,5.419259259259259
Sacramento,2018,3,13,2.6107692307692307
Sacramento,2018,4,27,5.224814814814814
Sacramento,2018,5,25,8.8308
Sacramento,2018,6,22,10.691818181818181
Sacramento,2018,7,10,9.633
Sacramento,2018,8,3,1.54
Sacramento,2018,9,12,16.925833333333333
Sacramento,2018,10,12,4.883333333333333
Sacramento,2018,11,10,3.177
Sacramento,2018,12,2,5.51
Sacramento,2019,1,2,2.415
Sacramento,2019,3,7,4.147142857142858
Sacramento,2019,4,14,7.177142857142857
Sacramento,2019,5,8,6.705
Sacramento,2019,6,17,9.744117647058824
Sacramento,2019,7,17,17.44235294117647
Sacramento,2019,8,6,8.071666666666667
Sacramento,2019,9,16,1.5050000000000001
Sacramento,2019,10,34,4.836176470588235
Sacramento,2019,11,18,4.004444444444444
Sacramento,2019,12,1,3.84
Sacramento,2020,1,3,2.8033333333333332
Sacramento,2020,2,32,8.388125
Sacramento,2020,3,8,3.4212499999999997
Sacramento,2020,4,6,4.715
Sacramento,2020,5,19,7.01421052631579
Sacramento,2020,6,47,33.058297872340425
Sacramento,2020,7,5,6.497999999999999
Sacramento,2020,8,12,2.39
Sacramento,2020,9,27,15.082962962962963
Sacramento,2020,10,9,4.751111111111111
Sacramento,2020,11,26,7.038461538461538
Sacramento,2020,12,7,2.3728571428571428
San Benito,2015,1,4,6.3725
San Benito,2015,2,1,7.44
San Benito,2015,3,6,9.126666666666667
San Benito,2015,7,2,15.27
San Benito,2015,10,26,14.989615384615385
San Benito,2015,11,10,4.311999999999999
San Benito,2015,12,6,3.171666666666667
San Benito,2016,6,3,10.906666666666666
San Benito,2016,7,2,9.9
San Benito,2016,11,3,5.226666666666667
San Benito,2016,12,2,6.880000000000001
San Benito,2017,3,1,2.93
San Benito,2017,5,1,0.92
San Benito,2017,10,1,1.87
San Benito,2018,1,7,7.178571428571429
San Benito,2018,2,4,5.495
San Benito,2018,3,1,3.47
San Benito,2018,4,5,1.876
San Benito,2018,6,86,26.34860465116279
San Benito,2018,7,9,10.525555555555556
San Benito,2018,10,89,16.748651685393256
San Benito,2018,12,11,4.594545454545455
San Benito,2019,3,6,3.3800000000000003
San Benito,2019,7,6,18.419999999999998
San Benito,2019,8,2,24.36
San Benito,2019,9,7,28.03857142857143
San Benito,2019,11,89,6.660898876404495
San Benito,2019,12,1,3.58
San Benito,2020,2,7,4.2542857142857144
San Benito,2020,3,2,3.49
San Benito,2020,4,3,8.74
San Benito,2020,5,1,4.98
San Benito,2020,6,17,85.01058823529412
San Benito,2020,7,6,23.713333333333335
San Benito,2020,10,1,2.5
San Benito,2020,11,11,45.21
San Benito,2020,12,4,5.2
San Bernardino,2015,1,113,2.9932743362831857
San Bernardino,2015,2,124,2.327338709677419
San Bernardino,2015,3,120,4.398750000000001
San Bernardino,2015,4,134,1.5582089552238807
San Bernardino,2015,5,96,3.381145833333333
San Bernardino,2015,6,3136,36.301144770408165
San Bernardino,2015,7,152,2.499605263157895
San Bernardino,2015,8,152,3.939473684210526
San Bernardino,2015,9,149,1.743758389261745
San Bernardino,2015,10,127,1.9108661417322834
San Bernardino,2015,11,154,2.0031818181818184
San Bernardino,2015,12,128,2.2678125000000002
San Bernardino,2016,1,92,2.9086956521739133
San Bernardino,2016,2,128,2.62515625
San Bernardino,2016,3,113,1.5338053097345132
San Bernardino,2016,4,112,1.785625
San Bernardino,2016,5,154,1.5498051948051947
San Bernardino,2016,6,133,2.213308270676692
San Bernardino,2016,7,152,2.393421052631579
San Bernardino,2016,8,955,33.76220942408377
San Bernardino,2016,9,150,3.675933333333333
San Bernardino,2016,10,167,1.574670658682635
San Bernardino,2016,11,217,1.9737327188940093
San Bernardino,2016,12,46,3.5565217391304347
San Bernardino,2017,1,86,2.5282558139534883
San Bernardino,2017,2,74,2.153243243243243
San Bernardino,2017,3,155,1.4931612903225806
San Bernardino,2017,4,135,1.4742222222222223
San Bernardino,2017,5,167,1.7192814371257485
San Bernardino,2017,6,239,7.576234309623431
San Bernardino,2017,7,166,2.9417469879518072
San Bernardino,2017,8,170,2.310235294117647
San Bernardino,2017,9,160,1.7258125
San Bernardino,2017,10,213,1.7309389671361501
San Bernardino,2017,11,105,1.7930476190476192
San Bernardino,2017,12,144,2.5520833333333335
San Bernardino,2018,1,137,1.7210948905109489
San Bernardino,2018,2,147,2.298843537414966
San Bernardino,2018,3,95,2.2610526315789476
San Bernardino,2018,4,123,1.4558536585365853
San Bernardino,2018,5,136,1.468014705882353
San Bernardino,2018,6,206,2.8451456310679615
San Bernardino,2018,7,258,5.480658914728682
San Bernardino,2018,8,187,1.9177540106951871
San Bernardino,2018,9,176,2.272556818181818
San Bernardino,2018,10,208,2.4592788461538464
San Bernardino,2018,11,156,1.7958333333333332
San Bernardino,2018,12,107,1.8957943925233645
San Bernardino,2019,1,102,2.0777450980392156
San Bernardino,2019,2,82,2.113048780487805
San Bernardino,2019,3,87,1.832183908045977
San Bernardino,2019,4,139,1.5942446043165468
San Bernardino,2019,5,114,1.4809649122807018
San Bernardino,2019,6,157,1.7698089171974523
San Bernardino,2019,7,148,3.2698648648648647
San Bernardino,2019,8,167,2.182754491017964
San Bernardino,2019,9,152,1.5233552631578948
San Bernardino,2019,10,199,4.796984924623116
San Bernardino,2019,11,112,1.760982142857143
San Bernardino,2019,12,42,1.7111904761904764
San Bernardino,2020,1,89,1.5898876404494382
San Bernardino,2020,2,85,1.8011764705882352
San Bernardino,2020,3,78,2.0911538461538464
San Bernardino,2020,4,89,1.3917977528089889
San Bernardino,2020,5,162,3.431666666666666
San Bernardino,2020,6,104,2.788557692307692
San Bernardino,2020,7,163,7.334049079754601
San Bernardino,2020,8,912,18.707620614035086
San Bernardino,2020,9,1629,28.890705954573356
San Bernardino,2020,10,325,10.912184615384616
San Bernardino,2020,11,153,2.071764705882353
San Bernardino,2020,12,108,7.6567592592592595
San Diego,2015,1,10,2.022
San Diego,2015,2,61,17.41344262295082
San Diego,2015,3,14,2.2
San Diego,2015,4,66,10.436060606060606
San Diego,2015,5,9,3.2244444444444444
San Diego,2015,6,30,7.432666666666666
San Diego,2015,7,18,8.702222222222224
San Diego,2015,8,42,17.351666666666667
San Diego,2015,9,10,4.282
San Diego,2015,10,7,0.5814285714285715
San Diego,2015,11,9,1.2377777777777779
San Diego,2015,12,10,1.295
San Diego,2016,1,10,2.263
San Diego,2016,2,42,7.73952380952381
San Diego,2016,3,47,11.376382978723406
San Diego,2016,4,17,18.70823529411765
San Diego,2016,5,8,11.11125
