NAME,year,month,fire_count,avg_frp,next_month_fire,label_next_month,fire_last_1,fire_last_2,frp_last_1,month_sin,month_cos,fire_rolling_3,county_id,event_date,row_id
Glenn,2015,6,5,6.372,3.0,0.0,12.0,23.0,1.9433333333333336,1.2246467991473532e-16,-1.0,13.333333333333334,10,2015-06-01,537
Glenn,2015,7,3,13.153333333333334,2.0,0.0,5.0,12.0,6.372,-0.4999999999999998,-0.8660254037844388,6.666666666666667,10,2015-07-01,538
Glenn,2015,8,2,0.6799999999999999,17.0,0.0,3.0,5.0,13.153333333333334,-0.8660254037844384,-0.5000000000000004,3.3333333333333335,10,2015-08-01,539
Glenn,2015,9,17,22.4,105.0,1.0,2.0,3.0,0.6799999999999999,-1.0,-1.8369701987210294e-16,7.333333333333333,10,2015-09-01,540
Glenn,2015,10,105,20.446,62.0,1.0,17.0,2.0,22.4,-0.8660254037844386,0.5000000000000001,41.333333333333336,10,2015-10-01,541
Glenn,2015,11,62,10.848225806451614,6.0,0.0,105.0,17.0,20.446,-0.5000000000000004,0.8660254037844384,61.333333333333336,10,2015-11-01,542
Glenn,2015,12,6,2.986666666666667,16.0,0.0,62.0,105.0,10.848225806451614,-2.4492935982947064e-16,1.0,57.666666666666664,10,2015-12-01,543
Glenn,2016,2,16,12.09875,24.0,0.0,6.0,62.0,2.986666666666667,0.8660254037844386,0.5000000000000001,28.0,10,2016-02-01,544
Glenn,2016,3,24,7.076666666666667,23.0,0.0,16.0,6.0,12.09875,1.0,6.123233995736766e-17,15.333333333333334,10,2016-03-01,545
Glenn,2016,4,23,5.915217391304348,23.0,0.0,24.0,16.0,7.076666666666667,0.8660254037844387,-0.4999999999999998,21.0,10,2016-04-01,546
Glenn,2016,5,23,5.219130434782609,22.0,0.0,23.0,24.0,5.915217391304348,0.4999999999999999,-0.8660254037844387,23.333333333333332,10,2016-05-01,547
Glenn,2016,6,22,18.865909090909092,26.0,0.0,23.0,23.0,5.219130434782609,1.2246467991473532e-16,-1.0,22.666666666666668,10,2016-06-01,548
Glenn,2016,7,26,8.878846153846153,10.0,0.0,22.0,23.0,18.865909090909092,-0.4999999999999998,-0.8660254037844388,23.666666666666668,10,2016-07-01,549
Glenn,2016,8,10,6.5920000000000005,22.0,0.0,26.0,22.0,8.878846153846153,-0.8660254037844384,-0.5000000000000004,19.333333333333332,10,2016-08-01,550
Glenn,2016,9,22,16.48818181818182,41.0,0.0,10.0,26.0,6.5920000000000005,-1.0,-1.8369701987210294e-16,19.333333333333332,10,2016-09-01,551
Glenn,2016,10,41,6.720975609756097,24.0,0.0,22.0,10.0,16.48818181818182,-0.8660254037844386,0.5000000000000001,24.333333333333332,10,2016-10-01,552
Glenn,2016,11,24,10.408333333333331,3.0,0.0,41.0,22.0,6.720975609756097,-0.5000000000000004,0.8660254037844384,29.0,10,2016-11-01,553
Glenn,2016,12,3,4.943333333333333,4.0,0.0,24.0,41.0,10.408333333333331,-2.4492935982947064e-16,1.0,22.666666666666668,10,2016-12-01,554
Glenn,2017,2,4,3.085,23.0,0.0,3.0,24.0,4.943333333333333,0.8660254037844386,0.5000000000000001,10.333333333333334,10,2017-02-01,555
Glenn,2017,3,23,11.508695652173913,70.0,1.0,4.0,3.0,3.085,1.0,6.123233995736766e-17,10.0,10,2017-03-01,556
Glenn,2017,4,70,7.238857142857142,41.0,0.0,23.0,4.0,11.508695652173913,0.8660254037844387,-0.4999999999999998,32.333333333333336,10,2017-04-01,557
Glenn,2017,5,41,7.41439024390244,8.0,0.0,70.0,23.0,7.238857142857142,0.4999999999999999,-0.8660254037844387,44.666666666666664,10,2017-05-01,558
Glenn,2017,6,8,7.32125,4.0,0.0,41.0,70.0,7.41439024390244,1.2246467991473532e-16,-1.0,39.666666666666664,10,2017-06-01,559
Glenn,2017,7,4,4.1425,12.0,0.0,8.0,41.0,7.32125,-0.4999999999999998,-0.8660254037844388,17.666666666666668,10,2017-07-01,560
Glenn,2017,8,12,30.36583333333333,21.0,0.0,4.0,8.0,4.1425,-0.8660254037844384,-0.5000000000000004,8.0,10,2017-08-01,561
Glenn,2017,9,21,7.7995238095238095,57.0,1.0,12.0,4.0,30.36583333333333,-1.0,-1.8369701987210294e-16,12.333333333333334,10,2017-09-01,562
Glenn,2017,10,57,8.176140350877194,36.0,0.0,21.0,12.0,7.7995238095238095,-0.8660254037844386,0.5000000000000001,30.0,10,2017-10-01,563
Glenn,2017,11,36,8.217222222222222,42.0,0.0,57.0,21.0,8.176140350877194,-0.5000000000000004,0.8660254037844384,38.0,10,2017-11-01,564
Glenn,2017,12,42,8.968809523809524,3.0,0.0,36.0,57.0,8.217222222222222,-2.4492935982947064e-16,1.0,45.0,10,2017-12-01,565
Glenn,2018,1,3,2.64,83.0,1.0,42.0,36.0,8.968809523809524,0.4999999999999999,0.8660254037844387,27.0,10,2018-01-01,566
Glenn,2018,2,83,6.702409638554216,36.0,0.0,3.0,42.0,2.64,0.8660254037844386,0.5000000000000001,42.666666666666664,10,2018-02-01,567
Glenn,2018,3,36,6.462222222222222,47.0,1.0,83.0,3.0,6.702409638554216,1.0,6.123233995736766e-17,40.666666666666664,10,2018-03-01,568
Glenn,2018,4,47,7.862765957446808,9.0,0.0,36.0,83.0,6.462222222222222,0.8660254037844387,-0.4999999999999998,55.333333333333336,10,2018-04-01,569
Glenn,2018,5,9,2.7211111111111115,24.0,0.0,47.0,36.0,7.862765957446808,0.4999999999999999,-0.8660254037844387,30.666666666666668,10,2018-05-01,570
Glenn,2018,6,24,13.58375,6.0,0.0,9.0,47.0,2.7211111111111115,1.2246467991473532e-16,-1.0,26.666666666666668,10,2018-06-01,571
Glenn,2018,7,6,10.261666666666668,2156.0,1.0,24.0,9.0,13.58375,-0.4999999999999998,-0.8660254037844388,13.0,10,2018-07-01,572
Glenn,2018,8,2156,12.75025974025974,263.0,1.0,6.0,24.0,10.261666666666668,-0.8660254037844384,-0.5000000000000004,728.6666666666666,10,2018-08-01,573
Glenn,2018,9,263,6.873726235741445,53.0,1.0,2156.0,6.0,12.75025974025974,-1.0,-1.8369701987210294e-16,808.3333333333334,10,2018-09-01,574
Glenn,2018,10,53,12.807169811320756,44.0,0.0,263.0,2156.0,6.873726235741445,-0.8660254037844386,0.5000000000000001,824.0,10,2018-10-01,575
Glenn,2018,11,44,10.875,46.0,1.0,53.0,263.0,12.807169811320756,-0.5000000000000004,0.8660254037844384,120.0,10,2018-11-01,576
Glenn,2018,12,46,7.1041304347826095,12.0,0.0,44.0,53.0,10.875,-2.4492935982947064e-16,1.0,47.666666666666664,10,2018-12-01,577
Glenn,2019,1,12,3.964166666666667,4.0,0.0,46.0,44.0,7.1041304347826095,0.4999999999999999,0.8660254037844387,34.0,10,2019-01-01,578
Glenn,2019,2,4,3.78,16.0,0.0,12.0,46.0,3.964166666666667,0.8660254037844386,0.5000000000000001,20.666666666666668,10,2019-02-01,579
Glenn,2019,3,16,4.65625,99.0,1.0,4.0,12.0,3.78,1.0,6.123233995736766e-17,10.666666666666666,10,2019-03-01,580
Glenn,2019,4,99,7.050909090909091,134.0,1.0,16.0,4.0,4.65625,0.8660254037844387,-0.4999999999999998,39.666666666666664,10,2019-04-01,581
Glenn,2019,5,134,13.161492537313434,78.0,1.0,99.0,16.0,7.050909090909091,0.4999999999999999,-0.8660254037844387,83.0,10,2019-05-01,582
Glenn,2019,6,78,14.185641025641026,34.0,0.0,134.0,99.0,13.161492537313434,1.2246467991473532e-16,-1.0,103.66666666666669,10,2019-06-01,583
Glenn,2019,7,34,9.605882352941178,14.0,0.0,78.0,134.0,14.185641025641026,-0.4999999999999998,-0.8660254037844388,82.0,10,2019-07-01,584
Glenn,2019,8,14,5.678571428571429,47.0,1.0,34.0,78.0,9.605882352941178,-0.8660254037844384,-0.5000000000000004,42.0,10,2019-08-01,585
Glenn,2019,9,47,10.856808510638295,67.0,1.0,14.0,34.0,5.678571428571429,-1.0,-1.8369701987210294e-16,31.666666666666668,10,2019-09-01,586
Glenn,2019,10,67,8.482089552238806,120.0,1.0,47.0,14.0,10.856808510638295,-0.8660254037844386,0.5000000000000001,42.666666666666664,10,2019-10-01,587
Glenn,2019,11,120,17.90125,11.0,0.0,67.0,47.0,8.482089552238806,-0.5000000000000004,0.8660254037844384,78.0,10,2019-11-01,588
Glenn,2019,12,11,6.352727272727273,24.0,0.0,120.0,67.0,17.90125,-2.4492935982947064e-16,1.0,66.0,10,2019-12-01,589
Glenn,2020,1,24,7.095416666666666,224.0,,11.0,120.0,6.352727272727273,0.4999999999999999,0.8660254037844387,51.666666666666664,10,2020-01-01,590
Glenn,2020,2,224,7.846964285714286,179.0,,24.0,11.0,7.095416666666666,0.8660254037844386,0.5000000000000001,86.33333333333333,10,2020-02-01,591
Glenn,2020,3,179,14.58659217877095,85.0,,224.0,24.0,7.846964285714286,1.0,6.123233995736766e-17,142.33333333333334,10,2020-03-01,592
Glenn,2020,4,85,11.010823529411764,19.0,,179.0,224.0,14.58659217877095,0.8660254037844387,-0.4999999999999998,162.66666666666666,10,2020-04-01,593
Glenn,2020,5,19,4.458947368421053,16.0,,85.0,179.0,11.010823529411764,0.4999999999999999,-0.8660254037844387,94.33333333333331,10,2020-05-01,594
Glenn,2020,6,16,6.8374999999999995,13.0,,19.0,85.0,4.458947368421053,1.2246467991473532e-16,-1.0,40.0,10,2020-06-01,595
Glenn,2020,7,13,3.379230769230769,6523.0,,16.0,19.0,6.8374999999999995,-0.4999999999999998,-0.8660254037844388,16.0,10,2020-07-01,596
Glenn,2020,8,6523,23.76526291583627,3205.0,,13.0,16.0,3.379230769230769,-0.8660254037844384,-0.5000000000000004,2184.0,10,2020-08-01,597
Glenn,2020,9,3205,28.2842496099844,62.0,,6523.0,13.0,23.76526291583627,-1.0,-1.8369701987210294e-16,3247.0,10,2020-09-01,598
Glenn,2020,10,62,11.49016129032258,157.0,,3205.0,6523.0,28.2842496099844,-0.8660254037844386,0.5000000000000001,3263.3333333333335,10,2020-10-01,599
Glenn,2020,11,157,20.18343949044586,164.0,,62.0,3205.0,11.49016129032258,-0.5000000000000004,0.8660254037844384,1141.3333333333333,10,2020-11-01,600
Humboldt,2015,3,2,3.85,1.0,0.0,1.0,20.0,2.22,1.0,6.123233995736766e-17,7.666666666666667,11,2015-03-01,601
Humboldt,2015,5,1,0.36,19.0,0.0,2.0,1.0,3.85,0.4999999999999999,-0.8660254037844387,1.3333333333333333,11,2015-05-01,602
Humboldt,2015,6,19,6.428421052631578,98.0,1.0,1.0,2.0,0.36,1.2246467991473532e-16,-1.0,7.333333333333333,11,2015-06-01,603
Humboldt,2015,7,98,22.15051020408163,3085.0,1.0,19.0,1.0,6.428421052631578,-0.4999999999999998,-0.8660254037844388,39.333333333333336,11,2015-07-01,604
Humboldt,2015,8,3085,7.097222042139384,63.0,1.0,98.0,19.0,22.15051020408163,-0.8660254037844384,-0.5000000000000004,1067.3333333333333,11,2015-08-01,605
Humboldt,2015,9,63,9.67746031746032,7.0,0.0,3085.0,98.0,7.097222042139384,-1.0,-1.8369701987210294e-16,1082.0,11,2015-09-01,606
Humboldt,2015,10,7,3.165714285714286,18.0,0.0,63.0,3085.0,9.67746031746032,-0.8660254037844386,0.5000000000000001,1051.6666666666667,11,2015-10-01,607
Humboldt,2015,11,18,6.432222222222222,3.0,0.0,7.0,63.0,3.165714285714286,-0.5000000000000004,0.8660254037844384,29.333333333333332,11,2015-11-01,608
Humboldt,2015,12,3,2.67,2.0,0.0,18.0,7.0,6.432222222222222,-2.4492935982947064e-16,1.0,9.333333333333334,11,2015-12-01,609
Humboldt,2016,1,2,0.97,3.0,0.0,3.0,18.0,2.67,0.4999999999999999,0.8660254037844387,7.666666666666667,11,2016-01-01,610
Humboldt,2016,2,3,3.0499999999999994,2.0,0.0,2.0,3.0,0.97,0.8660254037844386,0.5000000000000001,2.6666666666666665,11,2016-02-01,611
Humboldt,2016,3,2,4.655,2.0,0.0,3.0,2.0,3.0499999999999994,1.0,6.123233995736766e-17,2.3333333333333335,11,2016-03-01,612
Humboldt,2016,4,2,2.245,4.0,0.0,2.0,3.0,4.655,0.8660254037844387,-0.4999999999999998,2.3333333333333335,11,2016-04-01,613
Humboldt,2016,6,4,1.2475,4.0,0.0,2.0,2.0,2.245,1.2246467991473532e-16,-1.0,2.6666666666666665,11,2016-06-01,614
Humboldt,2016,7,4,0.8575,20.0,0.0,4.0,2.0,1.2475,-0.4999999999999998,-0.8660254037844388,3.3333333333333335,11,2016-07-01,615
Humboldt,2016,8,20,2.583,2.0,0.0,4.0,4.0,0.8575,-0.8660254037844384,-0.5000000000000004,9.333333333333334,11,2016-08-01,616
Humboldt,2016,9,2,16.28,51.0,1.0,20.0,4.0,2.583,-1.0,-1.8369701987210294e-16,8.666666666666666,11,2016-09-01,617
Humboldt,2016,10,51,11.101764705882356,23.0,0.0,2.0,20.0,16.28,-0.8660254037844386,0.5000000000000001,24.333333333333332,11,2016-10-01,618
Humboldt,2016,11,23,5.7013043478260865,5.0,0.0,51.0,2.0,11.101764705882356,-0.5000000000000004,0.8660254037844384,25.333333333333332,11,2016-11-01,619
Humboldt,2016,12,5,3.558,1.0,0.0,23.0,51.0,5.7013043478260865,-2.4492935982947064e-16,1.0,26.333333333333332,11,2016-12-01,620
Humboldt,2017,3,1,2.61,1.0,0.0,5.0,23.0,3.558,1.0,6.123233995736766e-17,9.666666666666666,11,2017-03-01,621
Humboldt,2017,5,1,1.96,4.0,0.0,1.0,5.0,2.61,0.4999999999999999,-0.8660254037844387,2.3333333333333335,11,2017-05-01,622
Humboldt,2017,6,4,1.945,10.0,0.0,1.0,1.0,1.96,1.2246467991473532e-16,-1.0,2.0,11,2017-06-01,623
Humboldt,2017,8,10,14.464,1.0,0.0,4.0,1.0,1.945,-0.8660254037844384,-0.5000000000000004,5.0,11,2017-08-01,624
Humboldt,2017,9,1,0.6,23.0,0.0,10.0,4.0,14.464,-1.0,-1.8369701987210294e-16,5.0,11,2017-09-01,625
Humboldt,2017,10,23,6.649130434782609,29.0,0.0,1.0,10.0,0.6,-0.8660254037844386,0.5000000000000001,11.333333333333334,11,2017-10-01,626
Humboldt,2017,11,29,5.159655172413793,2.0,0.0,23.0,1.0,6.649130434782609,-0.5000000000000004,0.8660254037844384,17.666666666666668,11,2017-11-01,627
Humboldt,2017,12,2,2.37,4.0,0.0,29.0,23.0,5.159655172413793,-2.4492935982947064e-16,1.0,18.0,11,2017-12-01,628
Humboldt,2018,1,4,2.74,16.0,0.0,2.0,29.0,2.37,0.4999999999999999,0.8660254037844387,11.666666666666666,11,2018-01-01,629
Humboldt,2018,2,16,5.310625,1.0,0.0,4.0,2.0,2.74,0.8660254037844386,0.5000000000000001,7.333333333333333,11,2018-02-01,630
Humboldt,2018,3,1,2.5,23.0,0.0,16.0,4.0,5.310625,1.0,6.123233995736766e-17,7.0,11,2018-03-01,631
Humboldt,2018,4,23,5.01304347826087,1.0,0.0,1.0,16.0,2.5,0.8660254037844387,-0.4999999999999998,13.333333333333334,11,2018-04-01,632
Humboldt,2018,5,1,2.65,2.0,0.0,23.0,1.0,5.01304347826087,0.4999999999999999,-0.8660254037844387,8.333333333333334,11,2018-05-01,633
Humboldt,2018,6,2,5.24,2.0,0.0,1.0,23.0,2.65,1.2246467991473532e-16,-1.0,8.666666666666666,11,2018-06-01,634
Humboldt,2018,7,2,1.5,227.0,1.0,2.0,1.0,5.24,-0.4999999999999998,-0.8660254037844388,1.6666666666666667,11,2018-07-01,635
Humboldt,2018,8,227,5.286872246696035,16.0,0.0,2.0,2.0,1.5,-0.8660254037844384,-0.5000000000000004,77.0,11,2018-08-01,636
Humboldt,2018,9,16,11.808125,48.0,1.0,227.0,2.0,5.286872246696035,-1.0,-1.8369701987210294e-16,81.66666666666667,11,2018-09-01,637
Humboldt,2018,10,48,3.904375,18.0,0.0,16.0,227.0,11.808125,-0.8660254037844386,0.5000000000000001,97.0,11,2018-10-01,638
Humboldt,2018,11,18,6.552222222222222,14.0,0.0,48.0,16.0,3.904375,-0.5000000000000004,0.8660254037844384,27.333333333333332,11,2018-11-01,639
Humboldt,2018,12,14,5.445714285714286,9.0,0.0,18.0,48.0,6.552222222222222,-2.4492935982947064e-16,1.0,26.666666666666668,11,2018-12-01,640
Humboldt,2019,1,9,3.83,3.0,0.0,14.0,18.0,5.445714285714286,0.4999999999999999,0.8660254037844387,13.666666666666666,11,2019-01-01,641
Humboldt,2019,3,3,5.33,8.0,0.0,9.0,14.0,3.83,1.0,6.123233995736766e-17,8.666666666666666,11,2019-03-01,642
Humboldt,2019,4,8,5.4675,2.0,0.0,3.0,9.0,5.33,0.8660254037844387,-0.4999999999999998,6.666666666666667,11,2019-04-01,643
Humboldt,2019,5,2,6.8149999999999995,2.0,0.0,8.0,3.0,5.4675,0.4999999999999999,-0.8660254037844387,4.333333333333333,11,2019-05-01,644
Humboldt,2019,7,2,1.815,1.0,0.0,2.0,8.0,6.8149999999999995,-0.4999999999999998,-0.8660254037844388,4.0,11,2019-07-01,645
Humboldt,2019,8,1,0.29,3.0,0.0,2.0,2.0,1.815,-0.8660254037844384,-0.5000000000000004,1.6666666666666667,11,2019-08-01,646
Humboldt,2019,9,3,1.59,12.0,0.0,1.0,2.0,0.29,-1.0,-1.8369701987210294e-16,2.0,11,2019-09-01,647
Humboldt,2019,10,12,9.538333333333332,7.0,0.0,3.0,1.0,1.59,-0.8660254037844386,0.5000000000000001,5.333333333333333,11,2019-10-01,648
Humboldt,2019,11,7,12.152857142857142,22.0,0.0,12.0,3.0,9.538333333333332,-0.5000000000000004,0.8660254037844384,7.333333333333333,11,2019-11-01,649
Humboldt,2019,12,22,4.917727272727273,3.0,0.0,7.0,12.0,12.152857142857142,-2.4492935982947064e-16,1.0,13.666666666666666,11,2019-12-01,650
Humboldt,2020,1,3,0.6733333333333333,8.0,,22.0,7.0,4.917727272727273,0.4999999999999999,0.8660254037844387,10.666666666666666,11,2020-01-01,651
Humboldt,2020,2,8,5.203749999999999,9.0,,3.0,22.0,0.6733333333333333,0.8660254037844386,0.5000000000000001,11.0,11,2020-02-01,652
Humboldt,2020,3,9,3.695555555555555,2.0,,8.0,3.0,5.203749999999999,1.0,6.123233995736766e-17,6.666666666666667,11,2020-03-01,653
Humboldt,2020,4,2,1.76,7.0,,9.0,8.0,3.695555555555555,0.8660254037844387,-0.4999999999999998,6.333333333333333,11,2020-04-01,654
Humboldt,2020,5,7,3.237142857142857,65.0,,2.0,9.0,1.76,0.4999999999999999,-0.8660254037844387,6.0,11,2020-05-01,655
Humboldt,2020,7,65,9.764,1266.0,,7.0,2.0,3.237142857142857,-0.4999999999999998,-0.8660254037844388,24.666666666666668,11,2020-07-01,656
Humboldt,2020,8,1266,9.909770932069511,4106.0,,65.0,7.0,9.764,-0.8660254037844384,-0.5000000000000004,446.0,11,2020-08-01,657
Humboldt,2020,9,4106,18.2523161227472,148.0,,1266.0,65.0,9.909770932069511,-1.0,-1.8369701987210294e-16,1812.3333333333333,11,2020-09-01,658
Humboldt,2020,10,148,4.581824324324325,70.0,,4106.0,1266.0,18.2523161227472,-0.8660254037844386,0.5000000000000001,1840.0,11,2020-10-01,659
Humboldt,2020,11,70,5.41,71.0,,148.0,4106.0,4.581824324324325,-0.5000000000000004,0.8660254037844384,1441.3333333333333,11,2020-11-01,660
Imperial,2015,3,9,19.641111111111112,4.0,0.0,27.0,42.0,19.622592592592596,1.0,6.123233995736766e-17,26.0,12,2015-03-01,661
Imperial,2015,4,4,0.8275,18.0,0.0,9.0,27.0,19.641111111111112,0.8660254037844387,-0.4999999999999998,13.333333333333334,12,2015-04-01,662
Imperial,2015,5,18,43.48166666666666,16.0,0.0,4.0,9.0,0.8275,0.4999999999999999,-0.8660254037844387,10.333333333333334,12,2015-05-01,663
Imperial,2015,6,16,13.808125,53.0,1.0,18.0,4.0,43.48166666666666,1.2246467991473532e-16,-1.0,12.666666666666666,12,2015-06-01,664
Imperial,2015,7,53,26.165283018867925,26.0,0.0,16.0,18.0,13.808125,-0.4999999999999998,-0.8660254037844388,29.0,12,2015-07-01,665
Imperial,2015,8,26,23.025769230769235,14.0,0.0,53.0,16.0,26.165283018867925,-0.8660254037844384,-0.5000000000000004,31.666666666666668,12,2015-08-01,666
Imperial,2015,9,14,4.742142857142857,27.0,0.0,26.0,53.0,23.025769230769235,-1.0,-1.8369701987210294e-16,31.0,12,2015-09-01,667
Imperial,2015,10,27,22.77777777777778,32.0,0.0,14.0,26.0,4.742142857142857,-0.8660254037844386,0.5000000000000001,22.333333333333332,12,2015-10-01,668
Imperial,2015,11,32,6.7090625,22.0,0.0,27.0,14.0,22.77777777777778,-0.5000000000000004,0.8660254037844384,24.333333333333332,12,2015-11-01,669
Imperial,2015,12,22,20.81409090909091,22.0,0.0,32.0,27.0,6.7090625,-2.4492935982947064e-16,1.0,27.0,12,2015-12-01,670
Imperial,2016,1,22,8.790454545454546,32.0,0.0,22.0,32.0,20.81409090909091,0.4999999999999999,0.8660254037844387,25.333333333333332,12,2016-01-01,671
Imperial,2016,2,32,8.436875,24.0,0.0,22.0,22.0,8.790454545454546,0.8660254037844386,0.5000000000000001,25.333333333333332,12,2016-02-01,672
Imperial,2016,3,24,7.190833333333334,9.0,0.0,32.0,22.0,8.436875,1.0,6.123233995736766e-17,26.0,12,2016-03-01,673
Imperial,2016,4,9,7.458888888888889,5.0,0.0,24.0,32.0,7.190833333333334,0.8660254037844387,-0.4999999999999998,21.666666666666668,12,2016-04-01,674
Imperial,2016,5,5,47.662,68.0,1.0,9.0,24.0,7.458888888888889,0.4999999999999999,-0.8660254037844387,12.666666666666666,12,2016-05-01,675
Imperial,2016,6,68,26.258529411764705,53.0,1.0,5.0,9.0,47.662,1.2246467991473532e-16,-1.0,27.333333333333332,12,2016-06-01,676
Imperial,2016,7,53,23.388490566037735,23.0,0.0,68.0,5.0,26.258529411764705,-0.4999999999999998,-0.8660254037844388,42.0,12,2016-07-01,677
Imperial,2016,8,23,19.11782608695652,13.0,0.0,53.0,68.0,23.388490566037735,-0.8660254037844384,-0.5000000000000004,48.0,12,2016-08-01,678
Imperial,2016,9,13,23.463846153846156,11.0,0.0,23.0,53.0,19.11782608695652,-1.0,-1.8369701987210294e-16,29.666666666666668,12,2016-09-01,679
Imperial,2016,10,11,5.766363636363637,9.0,0.0,13.0,23.0,23.463846153846156,-0.8660254037844386,0.5000000000000001,15.666666666666666,12,2016-10-01,680
Imperial,2016,11,9,14.687777777777775,1.0,0.0,11.0,13.0,5.766363636363637,-0.5000000000000004,0.8660254037844384,11.0,12,2016-11-01,681
Imperial,2016,12,1,6.76,12.0,0.0,9.0,11.0,14.687777777777775,-2.4492935982947064e-16,1.0,7.0,12,2016-12-01,682
Imperial,2017,1,12,9.764166666666666,34.0,0.0,1.0,9.0,6.76,0.4999999999999999,0.8660254037844387,7.333333333333333,12,2017-01-01,683
Imperial,2017,2,34,14.803235294117648,26.0,0.0,12.0,1.0,9.764166666666666,0.8660254037844386,0.5000000000000001,15.666666666666666,12,2017-02-01,684
Imperial,2017,3,26,15.961923076923076,11.0,0.0,34.0,12.0,14.803235294117648,1.0,6.123233995736766e-17,24.0,12,2017-03-01,685
Imperial,2017,4,11,13.373636363636365,13.0,0.0,26.0,34.0,15.961923076923076,0.8660254037844387,-0.4999999999999998,23.666666666666668,12,2017-04-01,686
Imperial,2017,5,13,22.463846153846152,47.0,1.0,11.0,26.0,13.373636363636365,0.4999999999999999,-0.8660254037844387,16.666666666666668,12,2017-05-01,687
Imperial,2017,6,47,34.723404255319146,18.0,0.0,13.0,11.0,22.463846153846152,1.2246467991473532e-16,-1.0,23.666666666666668,12,2017-06-01,688
Imperial,2017,7,18,13.71,21.0,0.0,47.0,13.0,34.723404255319146,-0.4999999999999998,-0.8660254037844388,26.0,12,2017-07-01,689
Imperial,2017,8,21,10.49047619047619,81.0,1.0,18.0,47.0,13.71,-0.8660254037844384,-0.5000000000000004,28.666666666666668,12,2017-08-01,690
Imperial,2017,9,81,36.00851851851852,11.0,0.0,21.0,18.0,10.49047619047619,-1.0,-1.8369701987210294e-16,40.0,12,2017-09-01,691
Imperial,2017,10,11,7.947272727272727,4.0,0.0,81.0,21.0,36.00851851851852,-0.8660254037844386,0.5000000000000001,37.666666666666664,12,2017-10-01,692
Imperial,2017,11,4,9.0875,3.0,0.0,11.0,81.0,7.947272727272727,-0.5000000000000004,0.8660254037844384,32.0,12,2017-11-01,693
Imperial,2017,12,3,2.1199999999999997,54.0,1.0,4.0,11.0,9.0875,-2.4492935982947064e-16,1.0,6.0,12,2017-12-01,694
Imperial,2018,1,54,19.034074074074073,16.0,0.0,3.0,4.0,2.1199999999999997,0.4999999999999999,0.8660254037844387,20.333333333333332,12,2018-01-01,695
Imperial,2018,2,16,4.031875,12.0,0.0,54.0,3.0,19.034074074074073,0.8660254037844386,0.5000000000000001,24.333333333333332,12,2018-02-01,696
Imperial,2018,3,12,8.5825,15.0,0.0,16.0,54.0,4.031875,1.0,6.123233995736766e-17,27.333333333333332,12,2018-03-01,697
Imperial,2018,5,15,25.38266666666667,10.0,0.0,12.0,16.0,8.5825,0.4999999999999999,-0.8660254037844387,14.333333333333334,12,2018-05-01,698
Imperial,2018,6,10,10.318,9.0,0.0,15.0,12.0,25.38266666666667,1.2246467991473532e-16,-1.0,12.333333333333334,12,2018-06-01,699
Imperial,2018,7,9,9.696666666666667,28.0,0.0,10.0,15.0,10.318,-0.4999999999999998,-0.8660254037844388,11.333333333333334,12,2018-07-01,700
Imperial,2018,8,28,15.49392857142857,37.0,0.0,9.0,10.0,9.696666666666667,-0.8660254037844384,-0.5000000000000004,15.666666666666666,12,2018-08-01,701
Imperial,2018,9,37,8.808108108108108,11.0,0.0,28.0,9.0,15.49392857142857,-1.0,-1.8369701987210294e-16,24.666666666666668,12,2018-09-01,702
Imperial,2018,10,11,4.024545454545454,2.0,0.0,37.0,28.0,8.808108108108108,-0.8660254037844386,0.5000000000000001,25.333333333333332,12,2018-10-01,703
Imperial,2018,11,2,5.1850000000000005,3.0,0.0,11.0,37.0,4.024545454545454,-0.5000000000000004,0.8660254037844384,16.666666666666668,12,2018-11-01,704
Imperial,2018,12,3,5.896666666666666,64.0,1.0,2.0,11.0,5.1850000000000005,-2.4492935982947064e-16,1.0,5.333333333333333,12,2018-12-01,705
Imperial,2019,1,64,27.7984375,27.0,0.0,3.0,2.0,5.896666666666666,0.4999999999999999,0.8660254037844387,23.0,12,2019-01-01,706
Imperial,2019,2,27,17.860370370370372,11.0,0.0,64.0,3.0,27.7984375,0.8660254037844386,0.5000000000000001,31.333333333333332,12,2019-02-01,707
Imperial,2019,3,11,28.317272727272726,6.0,0.0,27.0,64.0,17.860370370370372,1.0,6.123233995736766e-17,34.0,12,2019-03-01,708
Imperial,2019,4,6,3.5033333333333334,27.0,0.0,11.0,27.0,28.317272727272726,0.8660254037844387,-0.4999999999999998,14.666666666666666,12,2019-04-01,709
Imperial,2019,5,27,7.278888888888889,47.0,1.0,6.0,11.0,3.5033333333333334,0.4999999999999999,-0.8660254037844387,14.666666666666666,12,2019-05-01,710
Imperial,2019,6,47,7.933404255319149,38.0,0.0,27.0,6.0,7.278888888888889,1.2246467991473532e-16,-1.0,26.666666666666668,12,2019-06-01,711
Imperial,2019,7,38,12.176842105263155,30.0,0.0,47.0,27.0,7.933404255319149,-0.4999999999999998,-0.8660254037844388,37.333333333333336,12,2019-07-01,712
Imperial,2019,8,30,12.631666666666666,10.0,0.0,38.0,47.0,12.176842105263155,-0.8660254037844384,-0.5000000000000004,38.333333333333336,12,2019-08-01,713
Imperial,2019,9,10,5.1739999999999995,23.0,0.0,30.0,38.0,12.631666666666666,-1.0,-1.8369701987210294e-16,26.0,12,2019-09-01,714
